seq_id,print_id,tile_id,saturated,centroids
1447,SI266220200309225433,7,352,"[{""x"":6.904,""y"":134.224,""count"":375},{""x"":435.6376811594203,""y"":97.95652173913044,""count"":69},{""x"":270.0833333333333,""y"":94.75,""count"":12},{""x"":368.44336569579286,""y"":166.46278317152104,""count"":309},{""x"":208.05521472392638,""y"":145.46012269938652,""count"":163},{""x"":278.4,""y"":132.8,""count"":5}]"
1448,SI266220200309225433,8,0,"[{""x"":497.9148936170213,""y"":334.27659574468083,""count"":47}]"
1449,SI266220200309225433,9,67,"[{""x"":166.36363636363637,""y"":446.1818181818182,""count"":22},{""x"":338.7027027027027,""y"":447.5135135135135,""count"":37},{""x"":104.0,""y"":461.5,""count"":6},{""x"":106.27894736842106,""y"":494.4,""count"":190},{""x"":277.88775510204084,""y"":495.6020408163265,""count"":98},{""x"":497.8333333333333,""y"":498.1666666666667,""count"":6}]"
1450,SI266220200309225433,10,43,"[{""x"":123.22916666666667,""y"":2.125,""count"":144},{""x"":261.5159817351598,""y"":15.296803652968036,""count"":219},{""x"":497.45454545454544,""y"":1.2727272727272727,""count"":11}]"
1451,SI266220200309225433,11,0,[]
1452,SI266220200309225433,12,0,"[{""x"":1.0,""y"":350.0,""count"":13},{""x"":152.13333333333333,""y"":381.06666666666666,""count"":30}]"
1453,SI266220200309225433,13,0,"[{""x"":1.0,""y"":498.0,""count"":5}]"
1454,SI266220200309225433,14,0,"[{""x"":1.1111111111111112,""y"":1.3333333333333333,""count"":9}]"
1455,SI266220200309225433,15,0,[]
1456,SI266220200309225433,0,0,[]
1457,SI266220200309225433,1,0,[]
1458,SI266220200309225433,2,0,"[{""x"":495.2037037037037,""y"":249.64814814814815,""count"":54}]"
1459,SI266220200309225433,3,3601,"[{""x"":488.7378048780488,""y"":135.0609756097561,""count"":164},{""x"":307.9868421052632,""y"":116.71052631578948,""count"":76},{""x"":375.875,""y"":164.25,""count"":24}]"
1460,SI266220200309225433,4,0,[]
1461,SI266220200309225433,5,0,[]
1462,SI266220200309225433,6,0,"[{""x"":1.2647058823529411,""y"":247.73529411764707,""count"":34},{""x"":352.2307692307692,""y"":379.7692307692308,""count"":13},{""x"":166.4,""y"":414.4,""count"":15},{""x"":439.6363636363636,""y"":467.09090909090907,""count"":11}]"
1463,SI266220200309225433,7,429,"[{""x"":0.7213114754098361,""y"":142.36885245901638,""count"":122},{""x"":356.48,""y"":96.18,""count"":50},{""x"":237.28571428571428,""y"":102.42857142857143,""count"":7},{""x"":211.875,""y"":110.125,""count"":8},{""x"":170.4,""y"":126.975,""count"":40},{""x"":440.6666666666667,""y"":130.5,""count"":6},{""x"":432.9047619047619,""y"":177.3968253968254,""count"":63},{""x"":277.5,""y"":167.0,""count"":6},{""x"":38.75,""y"":182.3125,""count"":16}]"
1464,SI266220200309225433,8,0,"[{""x"":497.3,""y"":314.4,""count"":10}]"
1465,SI266220200309225433,9,98,"[{""x"":255.52293577981652,""y"":453.64220183486236,""count"":109},{""x"":104.33333333333333,""y"":461.8888888888889,""count"":9},{""x"":64.92682926829268,""y"":478.0,""count"":41},{""x"":252.06666666666666,""y"":498.2,""count"":15},{""x"":162.0,""y"":498.25925925925924,""count"":27}]"
1466,SI266220200309225433,10,0,"[{""x"":163.04545454545453,""y"":0.8181818181818182,""count"":22},{""x"":252.85714285714286,""y"":0.9285714285714286,""count"":14},{""x"":338.5,""y"":1.0,""count"":6},{""x"":339.0,""y"":34.42857142857143,""count"":28}]"
1467,SI266220200309225433,11,0,[]
1468,SI266220200309225433,12,0,"[{""x"":151.4,""y"":301.2,""count"":5}]"
1469,SI266220200309225433,13,0,[]
1470,SI266220200309225433,14,0,[]
1471,SI266220200309225433,15,0,[]
1472,SI266220200309225433,0,0,[]
1473,SI266220200309225433,1,0,[]
1474,SI266220200309225433,2,8,"[{""x"":469.3878787878788,""y"":243.84848484848484,""count"":165}]"
1475,SI266220200309225433,3,6590,"[{""x"":492.4175824175824,""y"":108.94505494505495,""count"":91},{""x"":374.3333333333333,""y"":94.11111111111111,""count"":9},{""x"":317.2340425531915,""y"":112.08510638297872,""count"":47},{""x"":386.5416666666667,""y"":151.54166666666666,""count"":24},{""x"":488.67391304347825,""y"":170.02173913043478,""count"":46}]"
1476,SI266220200309225433,4,0,[]
1477,SI266220200309225433,5,0,[]
1478,SI266220200309225433,6,0,"[{""x"":0.9393939393939394,""y"":239.78787878787878,""count"":66},{""x"":271.5,""y"":379.4,""count"":20},{""x"":432.1764705882353,""y"":378.6470588235294,""count"":17}]"
1479,SI266220200309225433,7,2782,"[{""x"":24.35532994923858,""y"":133.86294416243655,""count"":197},{""x"":273.14285714285717,""y"":94.92857142857143,""count"":28},{""x"":407.8837209302326,""y"":108.8953488372093,""count"":86},{""x"":267.77777777777777,""y"":126.55555555555556,""count"":9},{""x"":0.9615384615384616,""y"":157.23076923076923,""count"":26},{""x"":382.7647058823529,""y"":177.64705882352942,""count"":17},{""x"":350.875,""y"":183.875,""count"":8}]"
1480,SI266220200309225433,8,0,[]
1481,SI266220200309225433,9,101,"[{""x"":323.56626506024094,""y"":446.7831325301205,""count"":83},{""x"":159.68,""y"":447.36,""count"":25},{""x"":159.66666666666666,""y"":498.0,""count"":12},{""x"":329.3181818181818,""y"":498.09090909090907,""count"":22}]"
1482,SI266220200309225433,10,0,"[{""x"":330.2,""y"":1.0,""count"":20}]"
1483,SI266220200309225433,11,0,[]
1484,SI266220200309225433,12,0,[]
1485,SI266220200309225433,13,0,"[{""x"":1.0,""y"":463.0,""count"":5}]"
1486,SI266220200309225433,14,0,[]
1487,SI266220200309225433,15,0,[]
1488,SI266220200309225433,0,0,[]
1489,SI266220200309225433,1,0,[]
1490,SI266220200309225433,2,0,[]
1491,SI266220200309225433,3,1810,"[{""x"":480.21451612903223,""y"":120.29516129032258,""count"":620},{""x"":321.5108695652174,""y"":111.3586956521739,""count"":92},{""x"":368.0576923076923,""y"":138.19230769230768,""count"":104}]"
1492,SI266220200309225433,4,0,[]
1493,SI266220200309225433,5,0,[]
1494,SI266220200309225433,6,0,"[{""x"":444.4230769230769,""y"":429.7307692307692,""count"":26}]"
1495,SI266220200309225433,7,194,"[{""x"":18.055676855895197,""y"":138.5698689956332,""count"":916},{""x"":414.61858190709046,""y"":142.2078239608802,""count"":409},{""x"":266.62874251497004,""y"":135.49700598802394,""count"":167},{""x"":227.33333333333334,""y"":130.11111111111111,""count"":9}]"
1496,SI266220200309225433,8,0,"[{""x"":498.0,""y"":316.0,""count"":5}]"
1497,SI266220200309225433,9,24,"[{""x"":56.4375,""y"":485.0,""count"":16},{""x"":114.25,""y"":498.25,""count"":28}]"
1498,SI266220200309225433,10,0,"[{""x"":115.65517241379311,""y"":0.7931034482758621,""count"":29}]"
1499,SI266220200309225433,11,0,[]
1500,SI266220200309225433,12,0,[]
1501,SI266220200309225433,13,0,[]
1502,SI266220200309225433,14,0,[]
1503,SI266220200309225433,15,0,[]
1504,SI266220200309225433,0,0,[]
1505,SI266220200309225433,1,0,[]
1506,SI266220200309225433,2,0,"[{""x"":448.5,""y"":250.0,""count"":10}]"
1507,SI266220200309225433,3,2229,"[{""x"":449.55555555555554,""y"":104.80555555555556,""count"":36},{""x"":498.05263157894734,""y"":102.84210526315789,""count"":19},{""x"":350.1458333333333,""y"":114.95833333333333,""count"":48},{""x"":304.1470588235294,""y"":117.55882352941177,""count"":34},{""x"":475.125,""y"":145.5,""count"":8},{""x"":366.38461538461536,""y"":163.87179487179486,""count"":39},{""x"":495.1111111111111,""y"":181.88888888888889,""count"":27}]"
1508,SI266220200309225433,4,0,"[{""x"":271.0,""y"":368.03125,""count"":32},{""x"":434.5365853658537,""y"":384.5365853658537,""count"":41},{""x"":403.5405405405405,""y"":386.64864864864865,""count"":37}]"
1509,SI266220200309225433,5,0,[]
1510,SI266220200309225433,6,0,"[{""x"":351.0,""y"":377.5,""count"":6},{""x"":273.0833333333333,""y"":449.75,""count"":12},{""x"":437.88235294117646,""y"":465.4117647058824,""count"":17}]"
1511,SI266220200309225433,7,711,"[{""x"":34.833333333333336,""y"":93.25,""count"":12},{""x"":0.9411764705882353,""y"":102.41176470588235,""count"":17},{""x"":351.3333333333333,""y"":95.88888888888889,""count"":9},{""x"":384.9,""y"":112.7,""count"":10},{""x"":22.865671641791046,""y"":163.0597014925373,""count"":67},{""x"":269.9761904761905,""y"":159.14285714285714,""count"":42},{""x"":387.75,""y"":177.0,""count"":8},{""x"":437.75,""y"":182.75,""count"":8}]"
1512,SI266220200309225433,8,0,"[{""x"":273.6,""y"":306.2,""count"":5},{""x"":498.22222222222223,""y"":316.8888888888889,""count"":9},{""x"":312.0,""y"":327.2857142857143,""count"":7},{""x"":498.1818181818182,""y"":350.59090909090907,""count"":22},{""x"":297.5061728395062,""y"":365.04938271604937,""count"":81}]"
1513,SI266220200309225433,9,0,"[{""x"":252.48717948717947,""y"":447.4871794871795,""count"":39},{""x"":251.375,""y"":493.625,""count"":8},{""x"":133.45669291338584,""y"":498.244094488189,""count"":127}]"
1514,SI266220200309225433,10,179,"[{""x"":141.21804511278197,""y"":6.30827067669173,""count"":266},{""x"":328.82978723404256,""y"":32.819148936170215,""count"":94}]"
1515,SI266220200309225433,11,0,[]
1516,SI266220200309225433,12,0,"[{""x"":0.8,""y"":338.4222222222222,""count"":45},{""x"":54.55263157894737,""y"":369.3421052631579,""count"":38},{""x"":231.2,""y"":385.53333333333336,""count"":15}]"
1517,SI266220200309225433,13,0,[]
1518,SI266220200309225433,14,0,"[{""x"":54.875,""y"":11.875,""count"":8}]"
1519,SI266220200309225433,15,0,[]
1520,SI266220200309225433,0,0,[]
1521,SI266220200309225433,1,0,[]
1522,SI266220200309225433,2,0,[]
1523,SI266220200309225433,3,2425,"[{""x"":371.63793103448273,""y"":96.36206896551724,""count"":58},{""x"":482.010101010101,""y"":144.01262626262627,""count"":396},{""x"":320.3333333333333,""y"":110.5,""count"":6},{""x"":325.7163120567376,""y"":151.20567375886526,""count"":141}]"
1524,SI266220200309225433,4,0,"[{""x"":276.5,""y"":298.7142857142857,""count"":14},{""x"":439.57142857142856,""y"":297.7142857142857,""count"":7},{""x"":355.12698412698415,""y"":384.3492063492063,""count"":63}]"
1525,SI266220200309225433,5,0,"[{""x"":440.0,""y"":230.0,""count"":5}]"
1526,SI266220200309225433,6,0,"[{""x"":275.94444444444446,""y"":378.3888888888889,""count"":18},{""x"":438.2083333333333,""y"":378.375,""count"":24},{""x"":167.05555555555554,""y"":417.8888888888889,""count"":18},{""x"":353.23809523809524,""y"":465.3333333333333,""count"":42}]"
1527,SI266220200309225433,7,492,"[{""x"":12.918032786885245,""y"":130.16188524590163,""count"":488},{""x"":431.1761658031088,""y"":106.9119170984456,""count"":193},{""x"":268.57142857142856,""y"":109.68571428571428,""count"":210},{""x"":363.1575342465753,""y"":166.97602739726028,""count"":292},{""x"":164.84615384615384,""y"":133.84615384615384,""count"":13},{""x"":225.80263157894737,""y"":155.48684210526315,""count"":76}]"
1528,SI266220200309225433,8,0,"[{""x"":498.0,""y"":317.9,""count"":10},{""x"":471.8333333333333,""y"":347.1666666666667,""count"":6},{""x"":497.88235294117646,""y"":353.5882352941176,""count"":17}]"
1529,SI266220200309225433,9,46,"[{""x"":167.2051282051282,""y"":446.87179487179486,""count"":39},{""x"":337.1041666666667,""y"":447.1041666666667,""count"":48},{""x"":107.26845637583892,""y"":494.90604026845637,""count"":149},{""x"":264.34615384615387,""y"":498.0576923076923,""count"":52},{""x"":329.8333333333333,""y"":498.2083333333333,""count"":24}]"
1530,SI266220200309225433,10,82,"[{""x"":119.85840707964601,""y"":2.185840707964602,""count"":113},{""x"":264.93265993265993,""y"":19.545454545454547,""count"":297},{""x"":497.2,""y"":1.6666666666666667,""count"":15}]"
1531,SI266220200309225433,11,0,[]
1532,SI266220200309225433,12,5,"[{""x"":236.16666666666666,""y"":297.6666666666667,""count"":6},{""x"":0.875,""y"":317.375,""count"":8},{""x"":0.7777777777777778,""y"":353.3333333333333,""count"":9},{""x"":153.25,""y"":383.9318181818182,""count"":44}]"
1533,SI266220200309225433,13,0,[]
1534,SI266220200309225433,14,0,"[{""x"":1.0,""y"":1.6,""count"":5}]"
1535,SI266220200309225433,15,0,[]
1536,SI266220200309225433,0,0,[]
1537,SI266220200309225433,1,0,[]
1538,SI266220200309225433,2,0,[]
1539,SI266220200309225433,3,2650,"[{""x"":498.41011235955057,""y"":139.69662921348313,""count"":178},{""x"":324.44827586206895,""y"":112.43103448275862,""count"":174},{""x"":461.5,""y"":93.625,""count"":8},{""x"":450.2121212121212,""y"":151.06060606060606,""count"":33},{""x"":320.75,""y"":150.375,""count"":8},{""x"":383.0,""y"":167.54545454545453,""count"":11}]"
1540,SI266220200309225433,4,0,"[{""x"":351.9230769230769,""y"":302.0769230769231,""count"":13},{""x"":166.8,""y"":334.7,""count"":10}]"
1541,SI266220200309225433,5,0,[]
1542,SI266220200309225433,6,0,"[{""x"":351.4761904761905,""y"":380.6666666666667,""count"":21},{""x"":165.70833333333334,""y"":414.7083333333333,""count"":24}]"
1543,SI266220200309225433,7,168,"[{""x"":0.6277777777777778,""y"":139.4777777777778,""count"":180},{""x"":351.29213483146066,""y"":112.93258426966293,""count"":89},{""x"":194.25190839694656,""y"":120.76335877862596,""count"":131},{""x"":216.22222222222223,""y"":151.33333333333334,""count"":9},{""x"":44.611111111111114,""y"":163.16666666666666,""count"":18}]"
1544,SI266220200309225433,8,0,"[{""x"":498.0,""y"":315.45454545454544,""count"":11},{""x"":472.1111111111111,""y"":322.6666666666667,""count"":9},{""x"":449.5625,""y"":333.3125,""count"":16}]"
1545,SI266220200309225433,9,107,"[{""x"":261.6546762589928,""y"":474.0575539568345,""count"":139},{""x"":74.58677685950413,""y"":476.92561983471074,""count"":121},{""x"":105.27272727272727,""y"":498.45454545454544,""count"":11},{""x"":166.625,""y"":498.125,""count"":8}]"
1546,SI266220200309225433,10,0,"[{""x"":106.8,""y"":0.9,""count"":20},{""x"":253.66666666666666,""y"":0.8333333333333334,""count"":24},{""x"":169.46153846153845,""y"":11.0,""count"":13},{""x"":309.5263157894737,""y"":1.0,""count"":19},{""x"":497.8,""y"":2.2,""count"":5}]"
1547,SI266220200309225433,11,0,[]
1548,SI266220200309225433,12,0,"[{""x"":151.0,""y"":302.85714285714283,""count"":7},{""x"":1.0,""y"":314.3333333333333,""count"":6}]"
1549,SI266220200309225433,13,0,[]
1550,SI266220200309225433,14,0,[]
1551,SI266220200309225433,15,0,[]
1552,SI266220200309225433,0,0,[]
1553,SI266220200309225433,1,0,[]
1554,SI266220200309225433,2,0,"[{""x"":498.0,""y"":164.0,""count"":5},{""x"":498.25,""y"":246.375,""count"":16}]"
1555,SI266220200309225433,3,7965,"[{""x"":349.39622641509436,""y"":127.98113207547169,""count"":159},{""x"":476.9795918367347,""y"":93.75510204081633,""count"":49},{""x"":449.1111111111111,""y"":122.77777777777777,""count"":9},{""x"":455.0625,""y"":184.75,""count"":16},{""x"":498.0,""y"":184.5,""count"":6}]"
1556,SI266220200309225433,4,0,[]
1557,SI266220200309225433,5,0,"[{""x"":350.6363636363636,""y"":345.90909090909093,""count"":11}]"
1558,SI266220200309225433,6,0,"[{""x"":306.0,""y"":52.285714285714285,""count"":7},{""x"":1.0,""y"":165.5,""count"":8},{""x"":0.8,""y"":249.26666666666668,""count"":15}]"
1559,SI266220200309225433,7,3865,"[{""x"":32.74375,""y"":137.76875,""count"":160},{""x"":356.0,""y"":93.91666666666667,""count"":24},{""x"":269.5,""y"":96.56666666666666,""count"":30},{""x"":265.44594594594594,""y"":160.17567567567568,""count"":74},{""x"":431.6764705882353,""y"":170.10294117647058,""count"":68}]"
1560,SI266220200309225433,8,0,[]
1561,SI266220200309225433,9,2,"[{""x"":155.1,""y"":447.3666666666667,""count"":30},{""x"":128.71428571428572,""y"":454.0,""count"":7},{""x"":146.65432098765433,""y"":498.2962962962963,""count"":81},{""x"":250.8,""y"":498.4,""count"":5},{""x"":317.5,""y"":498.0,""count"":16}]"
1562,SI266220200309225433,10,3,"[{""x"":140.23300970873785,""y"":2.4563106796116503,""count"":103},{""x"":312.8333333333333,""y"":1.0,""count"":24}]"
1563,SI266220200309225433,11,0,"[{""x"":309.2857142857143,""y"":184.0,""count"":7}]"
1564,SI266220200309225433,12,0,[]
1565,SI266220200309225433,13,0,[]
1566,SI266220200309225433,14,0,[]
1567,SI266220200309225433,15,0,[]
1568,SI266220200309225433,0,0,[]
1569,SI266220200309225433,1,0,[]
1570,SI266220200309225433,2,0,[]
1571,SI266220200309225433,3,2127,"[{""x"":449.55263157894734,""y"":103.60526315789474,""count"":38},{""x"":498.4736842105263,""y"":98.26315789473684,""count"":19},{""x"":374.33720930232556,""y"":118.52325581395348,""count"":86},{""x"":295.4375,""y"":121.0,""count"":32},{""x"":498.4029850746269,""y"":167.88059701492537,""count"":67},{""x"":449.5,""y"":181.71428571428572,""count"":14}]"
1572,SI266220200309225433,4,0,"[{""x"":274.8235294117647,""y"":304.0,""count"":17},{""x"":438.7916666666667,""y"":304.2083333333333,""count"":24}]"
1573,SI266220200309225433,5,0,[]
1574,SI266220200309225433,6,0,"[{""x"":436.47222222222223,""y"":379.77777777777777,""count"":36},{""x"":272.6296296296296,""y"":380.1111111111111,""count"":27}]"
1575,SI266220200309225433,7,580,"[{""x"":20.33542319749216,""y"":134.4639498432602,""count"":319},{""x"":431.23809523809524,""y"":111.22222222222223,""count"":63},{""x"":266.425,""y"":106.125,""count"":40},{""x"":196.0,""y"":137.4,""count"":10},{""x"":256.8333333333333,""y"":148.41666666666666,""count"":12}]"
1576,SI266220200309225433,8,0,"[{""x"":497.77777777777777,""y"":337.0,""count"":9}]"
1577,SI266220200309225433,9,122,"[{""x"":338.2903225806452,""y"":453.88709677419354,""count"":62},{""x"":166.72058823529412,""y"":454.3529411764706,""count"":68},{""x"":57.05555555555556,""y"":482.55555555555554,""count"":18},{""x"":137.36065573770492,""y"":498.27868852459017,""count"":61},{""x"":336.25,""y"":498.375,""count"":16}]"
1578,SI266220200309225433,10,0,"[{""x"":133.4516129032258,""y"":0.6935483870967742,""count"":62},{""x"":337.0769230769231,""y"":0.7692307692307693,""count"":13},{""x"":250.76,""y"":33.92,""count"":25}]"
1579,SI266220200309225433,11,0,[]
1580,SI266220200309225433,12,0,"[{""x"":150.33333333333334,""y"":386.3333333333333,""count"":12}]"
1581,SI266220200309225433,13,0,[]
1582,SI266220200309225433,14,0,"[{""x"":206.0,""y"":210.28571428571428,""count"":7}]"
1583,SI266220200309225433,15,0,[]
1584,SI266220200309225433,0,0,[]
1585,SI266220200309225433,1,0,[]
1586,SI266220200309225433,2,0,[]
1587,SI266220200309225433,3,1869,"[{""x"":353.1983193277311,""y"":125.88067226890756,""count"":595},{""x"":454.6666666666667,""y"":94.06666666666666,""count"":15},{""x"":482.6225626740947,""y"":154.45125348189416,""count"":718},{""x"":448.5,""y"":122.0,""count"":6}]"
1588,SI266220200309225433,4,0,"[{""x"":436.42105263157896,""y"":384.2105263157895,""count"":38}]"
1589,SI266220200309225433,5,0,[]
1590,SI266220200309225433,6,0,"[{""x"":1.0,""y"":165.0,""count"":7},{""x"":166.8,""y"":413.4,""count"":5},{""x"":275.07142857142856,""y"":448.14285714285717,""count"":14},{""x"":437.74,""y"":463.62,""count"":50}]"
1591,SI266220200309225433,7,378,"[{""x"":17.35,""y"":138.18283582089552,""count"":1340},{""x"":259.1470588235294,""y"":110.61764705882354,""count"":34},{""x"":361.54545454545456,""y"":125.9090909090909,""count"":11},{""x"":425.3624454148472,""y"":153.17467248908298,""count"":229},{""x"":262.3333333333333,""y"":159.52173913043478,""count"":69},{""x"":361.5,""y"":170.66666666666666,""count"":12}]"
1592,SI266220200309225433,8,0,[]
1593,SI266220200309225433,9,29,"[{""x"":252.40625,""y"":448.28125,""count"":32},{""x"":58.24242424242424,""y"":481.42424242424244,""count"":33},{""x"":108.33333333333333,""y"":498.06666666666666,""count"":15},{""x"":164.25806451612902,""y"":498.16129032258067,""count"":31},{""x"":338.0,""y"":498.3333333333333,""count"":9}]"
1594,SI266220200309225433,10,130,"[{""x"":111.125,""y"":0.6666666666666666,""count"":24},{""x"":165.5625,""y"":6.8125,""count"":64},{""x"":334.7578947368421,""y"":26.31578947368421,""count"":95}]"
1595,SI266220200309225433,11,0,[]
1596,SI266220200309225433,12,0,"[{""x"":151.25,""y"":299.25,""count"":8},{""x"":236.03571428571428,""y"":384.07142857142856,""count"":28}]"
1597,SI266220200309225433,13,0,[]
1598,SI266220200309225433,14,0,[]
1599,SI266220200309225433,15,0,[]
1600,SI266220200309225433,0,0,[]
1601,SI266220200309225433,1,0,[]
1602,SI266220200309225433,2,0,[]
1603,SI266220200309225433,3,2809,"[{""x"":489.83838383838383,""y"":135.68350168350167,""count"":297},{""x"":355.41818181818184,""y"":100.83636363636364,""count"":55},{""x"":272.27272727272725,""y"":130.63636363636363,""count"":11},{""x"":451.1875,""y"":134.625,""count"":16},{""x"":340.2317073170732,""y"":156.0060975609756,""count"":164}]"
1604,SI266220200309225433,4,0,"[{""x"":357.7906976744186,""y"":385.72093023255815,""count"":43}]"
1605,SI266220200309225433,5,0,[]
1606,SI266220200309225433,6,0,"[{""x"":354.82142857142856,""y"":466.64285714285717,""count"":28}]"
1607,SI266220200309225433,7,1181,"[{""x"":13.757062146892656,""y"":135.30320150659134,""count"":531},{""x"":423.73417721518985,""y"":94.36708860759494,""count"":79},{""x"":269.8481012658228,""y"":108.35443037974683,""count"":79},{""x"":354.46666666666664,""y"":109.86666666666666,""count"":15},{""x"":439.6290322580645,""y"":139.1451612903226,""count"":62},{""x"":261.35714285714283,""y"":168.07142857142858,""count"":14},{""x"":395.22727272727275,""y"":183.6818181818182,""count"":22},{""x"":354.46,""y"":181.94,""count"":50}]"
1608,SI266220200309225433,8,0,"[{""x"":498.0,""y"":316.0,""count"":5},{""x"":497.625,""y"":354.375,""count"":8}]"
1609,SI266220200309225433,9,12,"[{""x"":297.75949367088606,""y"":497.9873417721519,""count"":79},{""x"":118.92307692307692,""y"":498.11538461538464,""count"":26}]"
1610,SI266220200309225433,10,45,"[{""x"":116.89189189189189,""y"":2.324324324324324,""count"":74},{""x"":252.20833333333334,""y"":2.25,""count"":24},{""x"":311.4920634920635,""y"":0.9841269841269841,""count"":63},{""x"":271.6875,""y"":34.19444444444444,""count"":144}]"
1611,SI266220200309225433,11,0,[]
1612,SI266220200309225433,12,0,"[{""x"":157.0,""y"":385.89473684210526,""count"":19},{""x"":201.5,""y"":387.125,""count"":8}]"
1613,SI266220200309225433,13,0,[]
1614,SI266220200309225433,14,0,[]
1615,SI266220200309225433,15,0,[]
1616,SI266220200309225433,0,0,[]
1617,SI266220200309225433,1,0,[]
1618,SI266220200309225433,2,0,[]
1619,SI266220200309225433,3,2273,"[{""x"":334.23758865248226,""y"":126.30851063829788,""count"":282},{""x"":449.6701030927835,""y"":142.68041237113403,""count"":97},{""x"":498.2039800995025,""y"":141.86069651741295,""count"":201}]"
1620,SI266220200309225433,4,0,"[{""x"":350.6666666666667,""y"":384.3333333333333,""count"":9}]"
1621,SI266220200309225433,5,0,[]
1622,SI266220200309225433,6,0,[]
1623,SI266220200309225433,7,30,"[{""x"":0.740909090909091,""y"":139.95,""count"":220},{""x"":207.47430830039525,""y"":133.11462450592884,""count"":253},{""x"":350.89130434782606,""y"":177.67391304347825,""count"":46},{""x"":386.2,""y"":183.8,""count"":5}]"
1624,SI266220200309225433,8,0,"[{""x"":497.77777777777777,""y"":331.4,""count"":45},{""x"":471.8333333333333,""y"":321.8333333333333,""count"":6}]"
1625,SI266220200309225433,9,53,"[{""x"":128.5,""y"":454.0,""count"":8},{""x"":75.53086419753086,""y"":478.9753086419753,""count"":81},{""x"":279.2241379310345,""y"":497.4655172413793,""count"":58},{""x"":117.97297297297297,""y"":498.0,""count"":74}]"
1626,SI266220200309225433,10,0,"[{""x"":112.67605633802818,""y"":1.3661971830985915,""count"":71},{""x"":264.6904761904762,""y"":12.071428571428571,""count"":126},{""x"":497.72727272727275,""y"":1.5454545454545454,""count"":11}]"
1627,SI266220200309225433,11,0,[]
1628,SI266220200309225433,12,0,"[{""x"":0.85,""y"":327.45,""count"":20},{""x"":150.4,""y"":383.8,""count"":5}]"
1629,SI266220200309225433,13,0,[]
1630,SI266220200309225433,14,0,"[{""x"":1.0,""y"":1.5,""count"":8}]"
1631,SI266220200309225433,15,0,[]
1632,SI266220200309225433,0,0,[]
1633,SI266220200309225433,1,0,[]
1634,SI266220200309225433,2,0,[]
1635,SI266220200309225433,3,3647,"[{""x"":498.10493827160496,""y"":137.7716049382716,""count"":162},{""x"":450.5625,""y"":119.20833333333333,""count"":48},{""x"":316.8354430379747,""y"":113.10126582278481,""count"":79},{""x"":384.8888888888889,""y"":152.38888888888889,""count"":36}]"
1636,SI266220200309225433,4,0,"[{""x"":350.4,""y"":326.8,""count"":5},{""x"":440.0,""y"":387.5,""count"":6}]"
1637,SI266220200309225433,5,0,[]
1638,SI266220200309225433,6,0,"[{""x"":353.09375,""y"":379.9375,""count"":32},{""x"":164.8,""y"":411.4,""count"":5},{""x"":276.8,""y"":451.0,""count"":10}]"
1639,SI266220200309225433,7,1261,"[{""x"":2.028409090909091,""y"":137.5965909090909,""count"":176},{""x"":358.95238095238096,""y"":94.68253968253968,""count"":63},{""x"":212.9,""y"":109.9,""count"":10},{""x"":171.48648648648648,""y"":125.1891891891892,""count"":37},{""x"":41.9,""y"":152.98888888888888,""count"":90},{""x"":443.77777777777777,""y"":137.22222222222223,""count"":18},{""x"":267.241935483871,""y"":157.59677419354838,""count"":62},{""x"":436.7857142857143,""y"":174.85714285714286,""count"":14}]"
1640,SI266220200309225433,8,0,"[{""x"":497.6,""y"":313.8,""count"":5}]"
1641,SI266220200309225433,9,71,"[{""x"":260.2371134020619,""y"":449.69072164948454,""count"":97},{""x"":104.4,""y"":461.8,""count"":5},{""x"":58.17391304347826,""y"":479.4782608695652,""count"":23},{""x"":155.84615384615384,""y"":498.1794871794872,""count"":39},{""x"":251.625,""y"":498.375,""count"":8}]"
1642,SI266220200309225433,10,0,"[{""x"":104.8,""y"":0.6,""count"":5},{""x"":164.95833333333334,""y"":9.5,""count"":48},{""x"":259.9,""y"":0.8,""count"":10},{""x"":338.8636363636364,""y"":35.27272727272727,""count"":22}]"
1643,SI266220200309225433,11,0,"[{""x"":345.0,""y"":134.28571428571428,""count"":7}]"
1644,SI266220200309225433,12,0,"[{""x"":244.5,""y"":348.5,""count"":12},{""x"":239.55555555555554,""y"":386.77777777777777,""count"":9}]"
1645,SI266220200309225433,13,0,"[{""x"":245.0909090909091,""y"":495.3636363636364,""count"":11}]"
1646,SI266220200309225433,14,0,[]
1647,SI266220200309225433,15,0,"[{""x"":244.16666666666666,""y"":144.83333333333334,""count"":6}]"
1648,SI266220200309225433,0,0,[]
1649,SI266220200309225433,1,0,[]
1650,SI266220200309225433,2,0,[]
1651,SI266220200309225433,3,2723,"[{""x"":380.31182795698925,""y"":121.82795698924731,""count"":93},{""x"":498.1525423728813,""y"":145.91525423728814,""count"":118},{""x"":315.55555555555554,""y"":114.11111111111111,""count"":9},{""x"":287.75,""y"":126.5625,""count"":16},{""x"":453.3333333333333,""y"":183.22222222222223,""count"":9}]"
1652,SI266220200309225433,4,0,"[{""x"":444.0,""y"":337.5,""count"":10}]"
1653,SI266220200309225433,5,0,[]
1654,SI266220200309225433,6,0,"[{""x"":272.07894736842104,""y"":380.6842105263158,""count"":38},{""x"":435.27027027027026,""y"":380.1081081081081,""count"":37},{""x"":350.6,""y"":466.2,""count"":5}]"
